지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
260,장흥,2021-04-24,16.7,11.6,23.1,,2.1,7.6,57.6,7.1
260,장흥,2021-04-25,15,6.5,23.2,,2.1,9.1,71,11.7
260,장흥,2021-04-26,13.6,8.3,19.1,,2,5,59.5,12.4
260,장흥,2021-04-27,13.5,6.8,19,,1.4,9.3,77.4,1.3
260,장흥,2021-04-28,16.7,10.4,24.1,,.9,9.9,68.5,8.3
260,장흥,2021-04-29,17.2,12,22.9,2.3,1.6,6.4,53.9,11.3
260,장흥,2021-04-30,14.9,8.6,19.9,12.5,2.4,5.5,59.1,11.3
260,장흥,2021-05-01,11.1,8.6,15.2,16.4,2.6,5.9,72.9,4.8
260,장흥,2021-05-02,12.2,6.8,18.1,,2.2,5.9,68.3,10
260,장흥,2021-05-03,13.2,3.3,19.6,,1.9,8.1,74.8,11.5
260,장흥,2021-05-04,16.8,12.6,19.3,30.4,3.4,15.2,90.9,0
260,장흥,2021-05-05,14.9,6.3,20.9,0,2.6,5.9,59.8,11.5
260,장흥,2021-05-06,12.7,2.8,20.4,,1.3,3.9,62,6
260,장흥,2021-05-07,15.1,7.9,23,,1.6,8.9,67.9,7.4
260,장흥,2021-05-08,15.1,4.6,23.1,,1.3,7.6,65.8,8.9
260,장흥,2021-05-09,16.6,8.2,24.9,,1.4,5.2,55.6,12.4
260,장흥,2021-05-10,17.5,11,22.5,0,1.9,7,52.4,4.2
260,장흥,2021-05-11,18.4,15.6,20.4,,2.4,9.8,57.6,0
260,장흥,2021-05-12,20.5,15,26.3,,2.9,11,56.6,9.2
260,장흥,2021-05-13,19.4,12.2,27.4,,1.7,14.8,77.8,12.6
260,장흥,2021-05-14,20.3,14.7,26,0,1.8,16.6,80.5,6.2
260,장흥,2021-05-15,20.7,18.9,23.8,14.2,1.9,20,96.1,.2
260,장흥,2021-05-16,20.9,19.4,22.8,34.8,1.7,20.5,97.9,.1
260,장흥,2021-05-17,16.1,14.4,19.9,.3,1.7,14.9,92.6,.9
260,장흥,2021-05-18,17.7,13.9,23.3,,1.3,13.6,79.1,4.8
260,장흥,2021-05-19,20,13.5,26.8,,1.6,13.5,70,11.3
260,장흥,2021-05-20,16.2,15.2,17.5,18.9,1,15.2,94.3,0
260,장흥,2021-05-21,16.9,12.9,21.2,0,2.5,11.7,73.5,7.2
260,장흥,2021-05-22,19.3,12.1,26.5,,1.5,13,70.4,12.9
260,장흥,2021-05-23,20.3,12.4,27,0,1.5,14.8,73.1,10.5
260,장흥,2021-05-24,19.5,13.7,25.3,.1,1.2,13.9,73,8
260,장흥,2021-05-25,16.7,10.3,23.2,,1.7,8.8,65,8.3
260,장흥,2021-05-26,16.3,12,21.2,.4,2,10.5,71.8,1.1
260,장흥,2021-05-27,16.4,12.5,22.6,1.4,1.1,13.9,87.3,6.3
260,장흥,2021-05-28,17.7,10.9,23.8,5.9,2.4,13.3,77.8,8.6
260,장흥,2021-05-29,18.7,12.6,25.6,,1.3,11.9,68.5,12.9
260,장흥,2021-05-30,18.9,11.3,25.2,,1.9,11.5,67.8,11.7
260,장흥,2021-05-31,20.5,14.3,26.6,,1.9,11.5,60.3,12.2
260,장흥,2021-06-01,20.8,13.8,27,,1.7,12,62,12.3
260,장흥,2021-06-02,21.4,16.9,26.1,,1.9,16.2,73.4,9.2
260,장흥,2021-06-03,20.3,18.2,21.7,15.4,2.5,19,93.3,.1
260,장흥,2021-06-04,19.8,14.9,24.9,1.1,1.8,12.4,67.3,10.9
260,장흥,2021-06-05,19.5,12.3,26.3,,1.1,16.1,82.4,9
260,장흥,2021-06-06,20.5,15.3,26.7,,2.2,16.1,78,12.5
260,장흥,2021-06-07,21,14.2,27.1,,1.9,16.4,78.1,9.6
260,장흥,2021-06-08,22.8,17.3,28.6,,1.9,19.1,81.3,12.2
260,장흥,2021-06-09,23,17.4,29.1,,1.8,17.3,72.6,10.1
260,장흥,2021-06-10,22,18.3,24.1,9.4,3.5,18.4,80.9,1.5
260,장흥,2021-06-11,23.4,20.8,27.5,60.5,2.6,21.5,89.8,7.4
260,장흥,2021-06-12,23.9,19.8,29.5,,1.4,21,85.6,7.5
260,장흥,2021-06-13,23.9,20.6,29.3,,1.5,19.9,80.4,10.3
260,장흥,2021-06-14,21.9,19.5,25.7,,1.6,19.4,86.9,3.6
260,장흥,2021-06-15,21.5,20.8,22.3,19.7,2.3,19.6,89,0
260,장흥,2021-06-16,23.1,20.8,26.4,.1,2,17,69,2.7
260,장흥,2021-06-17,21.7,18.1,25.4,.1,1.3,17.6,78.6,2.5
260,장흥,2021-06-18,21.7,19.5,24.7,.9,.5,19.7,89.1,.1
260,장흥,2021-06-19,22.9,17.6,29,,.9,18.6,79.6,11.3
260,장흥,2021-06-20,22.9,15.1,30.4,,.8,16.1,71,10.5
260,장흥,2021-06-21,23.2,16.1,29.9,,.9,17.5,73.6,9.8
260,장흥,2021-06-22,21.9,17.7,26.6,,1.9,18.2,80.5,10.6
260,장흥,2021-06-23,21.9,20.1,26,,2.2,18.1,80.1,5.4
260,장흥,2021-06-24,22,18.7,25.5,,1.7,18.7,82.9,7.1
260,장흥,2021-06-25,22.6,17.5,27.4,,1.5,18.4,79,9.4
260,장흥,2021-06-26,22.7,19.5,27.5,0,1.3,18.6,79.5,6.5
260,장흥,2021-06-27,23.8,18.2,28.7,,1.3,18.7,75.4,11.3
260,장흥,2021-06-28,23,20.4,28.9,2.9,1,20.5,87.5,6.7
260,장흥,2021-06-29,23,20,27.7,,1.2,20,84.6,3.3
260,장흥,2021-06-30,23.5,19.3,28.6,,1.2,19.2,79,7.9
260,장흥,2021-07-01,24.4,17.6,30.6,,1.1,19.5,77.3,11.5
260,장흥,2021-07-02,24.3,20.6,28.8,,1.4,21,83.3,6.3
260,장흥,2021-07-03,23.7,22.2,25.5,45.5,3,22.2,91.8,0
260,장흥,2021-07-04,23.9,21.7,25.9,3.4,1.6,21.7,88,.3
260,장흥,2021-07-05,20.6,18.6,23.6,141.4,.7,20.4,98.8,0
260,장흥,2021-07-06,24.4,22.8,25.2,211.2,1.1,24.2,99,0
260,장흥,2021-07-07,26.1,24.7,28.7,12.7,.7,25.6,97.4,.2
260,장흥,2021-07-08,26.2,24.5,30.1,0,.9,24.9,93.1,1.8
260,장흥,2021-07-09,25.8,23.8,29.6,6.9,.9,23.8,89.5,4.1
260,장흥,2021-07-10,24.8,21.9,29.1,,1.2,23.2,91.4,3.1
260,장흥,2021-07-11,26,21,30.5,,.9,23.9,89.1,2
260,장흥,2021-07-12,27.3,24.5,31.2,,1.4,24.7,86.8,6.5
260,장흥,2021-07-13,27.3,25,30.8,,2.6,24.9,88,5.6
260,장흥,2021-07-14,27.1,25.2,30,,2.5,25.2,90.1,3.7
260,장흥,2021-07-15,26.9,22.4,31.3,,1.7,23.8,84.6,10.6
260,장흥,2021-07-16,25.9,21.3,32,15.8,1.4,22.5,83.9,9.9
260,장흥,2021-07-17,25.3,20.9,29.6,,1.7,21.6,81.3,7.3
260,장흥,2021-07-18,26.5,23.2,30,.1,1.7,22.1,77.6,5.4
260,장흥,2021-07-19,26.9,23.7,31.2,.2,1.7,22.8,79.6,11.6
260,장흥,2021-07-20,26.3,22.2,30.7,3.4,1.1,23.2,85.3,3.7
260,장흥,2021-07-21,27.2,21.1,32.9,,1.4,22.4,77.1,11.4
260,장흥,2021-07-22,27,22.9,31.6,,1.7,21.9,75.3,9.1
260,장흥,2021-07-23,27.2,23,31.5,,1.6,21.9,74.5,8.7
260,장흥,2021-07-24,27.6,23.5,31.3,,2,21.7,70.8,6.1
260,장흥,2021-07-25,28,24.7,31.9,0,2.9,21.4,68.1,8.4
260,장흥,2021-07-26,26.9,22.3,30.7,,2.8,21.8,74.8,7.8
260,장흥,2021-07-27,26.5,21.2,31.8,,1.8,22,78.5,12.9
260,장흥,2021-07-28,26.5,21.5,32,,1.4,22.7,82.1,12.4
260,장흥,2021-07-29,26.2,21.8,31.1,,1.5,22.5,81.8,12.5
260,장흥,2021-07-30,26,20.3,30.5,0,1.9,23.5,87.3,7.3
260,장흥,2021-07-31,28.3,25.3,33.3,11.9,.9,25.4,85.8,7.4
260,장흥,2021-08-01,27.8,24.6,31.8,1.9,1.2,25.5,88.3,6.7
260,장흥,2021-08-02,27.2,25,31.1,66.3,1.7,25.1,89.6,6.3
260,장흥,2021-08-03,26.3,23.6,29.6,118.2,1.3,24.3,90,4.4
260,장흥,2021-08-04,27.2,22.4,31.9,,1.1,23.8,83.3,11.9
260,장흥,2021-08-05,28.2,22.8,34,,.5,24.5,82.6,10.1
260,장흥,2021-08-06,27.9,23.4,33.5,,1,23.7,80.3,12
260,장흥,2021-08-07,27.8,22.1,34.5,,.6,23.4,79.3,8.4
260,장흥,2021-08-08,26.1,23.6,29.6,.7,.7,24,88.9,2.9
260,장흥,2021-08-09,27.3,22.3,32.6,,1.1,22.3,76.8,11.8
260,장흥,2021-08-10,26.7,23,31.9,0,1,23,81.9,9.2
260,장흥,2021-08-11,25.6,21.7,29.8,,1.6,22.2,82.6,9.5
260,장흥,2021-08-12,25.8,21.5,29.7,0,1.2,22.6,84.1,5.1
260,장흥,2021-08-13,25.4,23.6,27.8,.4,.9,22.7,85.9,0
260,장흥,2021-08-14,23.1,20.2,27.6,12.4,.9,20.8,88.3,.6
260,장흥,2021-08-15,24.5,19.6,29.5,1.1,1.2,20.8,81.3,8.7
260,장흥,2021-08-16,25,21.8,28.1,,2,19.8,73.4,3.1
260,장흥,2021-08-17,25,20.3,30.1,4.4,1,20.4,77.5,9.1
260,장흥,2021-08-18,23.3,19.6,30,14.8,.9,20.1,85,8
260,장흥,2021-08-19,23,18.9,29.3,0,.8,20.3,86.5,8.3
260,장흥,2021-08-20,25,19.6,28.6,.3,2.3,21.3,81.1,9.8
260,장흥,2021-08-21,24.5,22.3,26.4,53.7,2,23.8,96.4,0
260,장흥,2021-08-22,25.3,21.5,30.7,.1,.8,22.7,87.3,6.8
260,장흥,2021-08-23,25.1,23.6,27.8,18.6,1.8,24.4,96.6,.1
260,장흥,2021-08-24,26.4,23.8,30.4,10.6,1.5,24.6,90.8,1
260,장흥,2021-08-25,24.8,23,26.8,20.7,1.1,24.4,97.9,0
260,장흥,2021-08-26,25.4,21.9,31.6,,.9,22.6,86.9,8.7
260,장흥,2021-08-27,25.6,21.6,30.6,3.2,1.3,23.3,88.3,4.8
260,장흥,2021-08-28,25.1,22.3,30.5,.1,.5,22.3,86.1,4.6
260,장흥,2021-08-29,26,22.2,29.8,3.2,.7,24.6,92.6,3.3
260,장흥,2021-08-30,26,22.9,30.5,,.7,23.4,86.8,4.8
260,장흥,2021-08-31,25.6,22.3,30.6,,.9,23.1,87.6,6.3
260,장흥,2021-09-01,24.9,21.8,28.4,3.4,.9,23.9,94.8,.5
260,장흥,2021-09-02,21.9,20.9,23.6,6.3,.4,20.9,94.6,0
260,장흥,2021-09-03,22.1,20.3,24.9,1,.6,20.8,92.8,.1
260,장흥,2021-09-04,22.6,19,26.8,,.9,19.5,84.3,3.5
260,장흥,2021-09-05,22.2,20.5,24,.2,1.6,18,77.9,0
260,장흥,2021-09-06,22.3,19.9,24.1,0,2.7,17.5,74.6,0
260,장흥,2021-09-07,22.7,20.3,25.6,2.8,1.2,20.5,87.5,0
260,장흥,2021-09-08,22.3,17.6,27.9,,1.5,18.3,80.3,6.6
260,장흥,2021-09-09,21.8,15.9,28.7,0,.9,19.1,86.9,5.2
260,장흥,2021-09-10,21.8,19.5,25.6,3,.9,20.6,93.8,1.7
260,장흥,2021-09-11,23.7,19.6,29.1,,1,20.7,85.1,10.2
260,장흥,2021-09-12,23.7,19.5,30.2,,.9,20.5,84.5,7.1
260,장흥,2021-09-13,23.7,20.4,25.5,,3.3,18,71,0
260,장흥,2021-09-14,22.8,20.4,25.2,4.3,3.5,19.2,80.8,.1
260,장흥,2021-09-15,23.6,20.1,27.7,.5,2.8,16,63.3,4.8
260,장흥,2021-09-16,21.8,19.3,23.2,6.2,2.1,16.7,73.5,0
260,장흥,2021-09-17,24.9,21.6,29.2,,2.2,20.2,76,3.8
260,장흥,2021-09-18,22,17.8,26.9,,1,19,84.6,7.2
260,장흥,2021-09-19,21.3,16.7,27.2,,.9,17.4,81.1,10.2
260,장흥,2021-09-20,22.9,16.4,26.4,,2.1,19.2,80.3,6.1
260,장흥,2021-09-21,22.2,17.5,27,15.2,1.9,20.1,88.8,3.2
260,장흥,2021-09-22,22.9,17.2,29.5,.1,.9,19.2,82.3,8.9
260,장흥,2021-09-23,20.4,15.1,26.7,,1.4,15.1,73.9,9.5
260,장흥,2021-09-24,19.3,12.6,26.3,,.9,15.5,81.8,8.5
260,장흥,2021-09-25,22,16.7,26.5,,1.8,17,74.6,5.8
260,장흥,2021-09-26,22,18.9,25.8,0,1.4,16.6,72.5,2.5
260,장흥,2021-09-27,22.1,17.5,27,,1.4,16.9,73.6,8
260,장흥,2021-09-28,22.1,19.6,24.2,0,1,18.5,80.5,.5
260,장흥,2021-09-29,22.8,21,27,38.9,.7,22,95.5,.2
260,장흥,2021-09-30,22.4,19.4,27.4,14.4,1.1,20.3,88.9,6.4
260,장흥,2021-10-01,21.7,18,28,,.9,18.8,86.1,8.6
260,장흥,2021-10-02,21.2,15.7,28.5,,.7,17.8,83.8,10.5
260,장흥,2021-10-03,22.2,16.5,27.1,,1.5,19.4,85.5,9.1
260,장흥,2021-10-04,24.7,19.5,29.2,,2.3,20.8,79.8,8.8
260,장흥,2021-10-05,22,17,29.3,,.7,20,89.6,6.2
260,장흥,2021-10-06,21.7,16.7,28.2,,.9,18.7,85.1,10.3
260,장흥,2021-10-07,20.6,15.6,27,0,.5,18.8,90.4,3.6
260,장흥,2021-10-08,22,18.7,27,.4,.8,19.7,87.8,4.7
260,장흥,2021-10-09,23,18.1,28.6,,1.2,19.8,84,9.4
260,장흥,2021-10-10,22.4,17.7,27.6,22.1,.9,21.2,93.8,3.3
260,장흥,2021-10-11,17.5,16,22.1,3.3,1.9,16.4,93.4,0
260,장흥,2021-10-12,19,16.3,22.8,1.1,2.5,15.9,83.5,.6
260,장흥,2021-10-13,20.6,16.7,25.6,,1.5,16.4,77.9,5.5
260,장흥,2021-10-14,20.9,16.3,26.3,,.8,17.6,83.4,6
260,장흥,2021-10-15,20.3,15.8,26.6,2,1.2,16.6,81.9,5.2
260,장흥,2021-10-16,13.9,9.1,17.5,4.8,3.5,8.1,69.5,0
260,장흥,2021-10-17,7.9,2.5,13.9,,3.4,-3.2,50.4,10.6
260,장흥,2021-10-18,9.8,1,18.6,,1,1.8,64.8,9.9
260,장흥,2021-10-19,11.2,5.6,19.1,,1.6,7,78.5,7
260,장흥,2021-10-20,9.5,5,15.4,,1,3.4,70.5,2.8
260,장흥,2021-10-21,11.2,4.9,17,,1.6,4.3,66.3,9.2
260,장흥,2021-10-22,10,2.8,17.8,,1.7,3.7,69.9,10.5
260,장흥,2021-10-23,9.9,1.7,20,,.6,4.2,74.5,10.4
260,장흥,2021-10-24,10.9,3.4,20.1,,.4,6.4,78.8,6.2
260,장흥,2021-10-25,11.5,5,19.8,,.9,6.5,76.3,9.8
260,장흥,2021-10-26,11.6,2.8,21.6,,.6,5.3,73.1,10.1
260,장흥,2021-10-27,12.6,5.9,20.7,,1.3,7.3,74.6,9.5
260,장흥,2021-10-28,12.2,4.8,22,,1,5,69.4,10.2
260,장흥,2021-10-29,12.5,5.4,20.7,,1.1,7.1,74.6,10
260,장흥,2021-10-30,11.6,6.9,16.7,1.7,.3,9.8,90.5,.6
260,장흥,2021-10-31,12.9,5.8,22.2,,.7,8.4,79.4,8.7
260,장흥,2021-11-01,13.4,7.8,21.1,,1.2,9.3,80,8.6
260,장흥,2021-11-02,11.3,4.4,17.9,,1.6,6.8,77.3,8.1
260,장흥,2021-11-03,10.7,3.4,18.4,,1.4,6,76.8,8.2
260,장흥,2021-11-04,11.4,4.9,20.9,,.8,6.7,78.4,9.3
260,장흥,2021-11-05,12.2,4.3,19.5,,.8,7.2,75.6,3.8
260,장흥,2021-11-06,15.4,8.5,21.2,,2,7.2,61.3,9.1
260,장흥,2021-11-07,15.2,6.1,22.2,,2.3,8.9,69,8.7
260,장흥,2021-11-08,12.1,8.3,18.3,18.1,3.5,6.8,70.6,.8
260,장흥,2021-11-09,8.3,5.2,12.4,1.8,2.1,3.7,73.4,1.8
260,장흥,2021-11-10,8.2,4.8,11.3,4,1.7,4.4,78.1,2.4
260,장흥,2021-11-11,9,5.5,13.4,1.5,1.6,5.6,79.6,3.3
260,장흥,2021-11-12,7.5,3.4,11.6,1.1,1.6,3.6,79.1,5.4
260,장흥,2021-11-13,7.9,1.7,15.3,,.6,4.6,83.4,5.4
260,장흥,2021-11-14,8.2,1.4,17.8,,.6,4.8,83.6,6.9
260,장흥,2021-11-15,8.4,2.6,17.7,,.6,4.7,82.6,6.7
260,장흥,2021-11-16,8.6,2.3,16.5,,.8,3.8,76.4,8.6
260,장흥,2021-11-17,8.1,-.8,16.6,,.9,2.4,73,8.9
260,장흥,2021-11-18,8,1.1,18.2,,.4,4.2,81,8.9
260,장흥,2021-11-19,8.5,.9,18.7,,.6,6,86.8,7
260,장흥,2021-11-20,10.4,4.4,19.6,,.5,7.1,83.4,6.4
260,장흥,2021-11-21,11.2,4.2,17.8,0,.5,8.8,87.6,1.1
260,장흥,2021-11-22,8,2.6,12.7,.2,3.6,1.7,66,5.4
260,장흥,2021-11-23,6.2,3.6,9.6,.4,2.3,.6,68.8,2.9
260,장흥,2021-11-24,8.3,2.9,12.5,0,1.2,1.8,65.9,1.2
260,장흥,2021-11-25,6.8,.2,16.1,,1,1.9,76.3,7.6
260,장흥,2021-11-26,5.3,-1.4,13.4,,1.3,-2.1,67.3,9
260,장흥,2021-11-27,4.1,-2.6,14,,.6,-1.5,74.1,9.2
260,장흥,2021-11-28,5,-3.6,15.4,,.6,.7,78.6,9.1
260,장흥,2021-11-29,6.6,-2.3,17,,.7,2.3,79.3,8.7
260,장흥,2021-11-30,8.7,4.5,13.6,16.4,3.1,5.4,81.1,0
260,장흥,2021-12-01,4,1.2,7,.1,5.4,-2.8,61.5,6.2
260,장흥,2021-12-02,3.7,.6,8.4,0,1.1,-1.2,71.8,2.1
260,장흥,2021-12-03,5.4,1.1,11.8,0,2.3,.1,71.6,4.4
260,장흥,2021-12-04,5.6,-1.7,11.5,0,1.5,-.1,67.6,5.5
260,장흥,2021-12-05,3.5,-2.9,11.8,,.6,.4,83.3,8.3
260,장흥,2021-12-06,6.9,-.1,15.7,,.5,3.4,81.1,8.4
260,장흥,2021-12-07,6.4,-1,14.2,,1.6,.8,72.1,8.9
260,장흥,2021-12-08,4.8,-2.2,14.5,,.7,.8,79.5,8.4
260,장흥,2021-12-09,6.1,-1.9,15.1,,.4,3,83,3
260,장흥,2021-12-10,8.8,3.8,15.8,0,1,5.6,83,6.1
260,장흥,2021-12-11,7.3,.9,14.1,,1.3,3.4,78.8,7.8
260,장흥,2021-12-12,7.1,3.1,12,,3.3,.4,62.9,3.3
260,장흥,2021-12-13,1.6,-2.3,6.2,,2.9,-7.1,52.9,8.7
260,장흥,2021-12-14,1.4,-6.2,9.7,,.8,-3.3,73,7.9
260,장흥,2021-12-15,4.7,-2.5,14.6,,.4,2,85.4,5.1
260,장흥,2021-12-16,7.4,1.1,11.3,1.8,1,5.5,88.4,.4
260,장흥,2021-12-17,1.4,-3.9,8.8,1.6,4.3,-4.1,68.6,3.2
260,장흥,2021-12-18,-1.7,-7.9,3.4,0,1.3,-7.2,67.5,8.3
260,장흥,2021-12-19,2.4,-3.7,8.3,.1,2,-3.2,69.5,6.6
260,장흥,2021-12-20,3.3,-4.2,13.1,,.5,-.9,78.4,6.4
260,장흥,2021-12-21,4.7,-3,14.5,,.8,1.2,82,7.9
260,장흥,2021-12-22,4.1,-2.3,14.7,,1.1,-4.4,64.3,8.8
260,장흥,2021-12-23,2.8,-5.4,14.5,,.4,-6.1,60.6,8.8
260,장흥,2021-12-24,2.4,-5.3,10.8,,2.4,-2.7,71.1,1.8
260,장흥,2021-12-25,-3.2,-5.9,1.3,0,4,-9,64.1,2.3
260,장흥,2021-12-26,-5.2,-8.6,-.8,0,2.3,-11.5,61.9,8.4
260,장흥,2021-12-27,-2.8,-9.9,2.8,0,1.9,-7.6,70.9,5.5
260,장흥,2021-12-28,1.9,-3.1,7.7,,.7,-3,72,2.9
260,장흥,2021-12-29,3.8,-2.7,9.9,,2,-2.1,68.1,3.7
260,장흥,2021-12-30,2.8,.7,5.1,.1,4.3,-5.4,55.3,6.5
260,장흥,2021-12-31,-1,-3.6,2,0,3.8,-7.5,61.4,5
260,장흥,2022-01-01,-.7,-6,8.3,,1.3,-13.3,43.3,8.5
260,장흥,2022-01-02,-.6,-8.3,7.9,,1.2,-6,68.8,5
260,장흥,2022-01-03,-.8,-8.2,7.4,,1.3,-6.1,71.6,8.9
260,장흥,2022-01-04,1.1,-6.5,7.1,,1.7,-7,60.9,8.2
260,장흥,2022-01-05,2.2,.1,6.5,.9,.8,-6.5,57.4,.1
260,장흥,2022-01-06,2.3,-3.8,7.2,,2.5,-8.1,49.8,9.1
260,장흥,2022-01-07,-.6,-8.2,9.6,,.9,-8.6,63,9
260,장흥,2022-01-08,0,-8.4,7.9,,1.4,-5.6,68,9.1
260,장흥,2022-01-09,1.2,-4.5,8.5,,1.1,-2.7,77,5.8
260,장흥,2022-01-10,1.7,-6.4,10.7,,.8,-3.7,70.4,7.9
260,장흥,2022-01-11,-.7,-3,3.4,.5,4,-5.2,,4.9
260,장흥,2022-01-12,-1.7,-4.4,1.9,0,2.2,-7.8,,5.6
260,장흥,2022-01-13,-2,-6,.4,.3,3,,,4
260,장흥,2022-01-14,-1.1,-6.3,4.6,,1.9,-9.4,55.6,8.8
260,장흥,2022-01-15,1.8,-4.2,9.7,,1.1,-5.4,61,8
260,장흥,2022-01-16,1.1,-3.5,6.1,,2.6,-4.6,67.5,4.9
260,장흥,2022-01-17,1,-3.9,4.8,,2.7,-5.4,62.3,5.2
260,장흥,2022-01-18,-.6,-5.8,4.6,,2.4,-12.7,42,9.3
260,장흥,2022-01-19,.1,-8.7,8.2,0,1.9,-8.4,55.4,8
260,장흥,2022-01-20,-1.3,-6.2,5.4,,2.1,-10.4,52.8,9.2
260,장흥,2022-01-21,-.6,-9.5,8.6,,.6,-6.2,69,7.1
260,장흥,2022-01-22,5.4,-2.3,12.2,,1,-.5,67.5,2.4
260,장흥,2022-01-23,7.2,2.5,12.9,,1,1,66.4,.4
260,장흥,2022-01-24,4.5,-3.3,9.8,,1.3,-1.9,66.5,2.5
260,장흥,2022-01-25,5.3,3.2,7.7,0,.8,-.2,67.9,0
260,장흥,2022-01-26,4.6,.1,8.7,,2.1,-3.3,57.6,8.1
260,장흥,2022-01-27,3.2,.2,8.1,,2.6,-7.4,47.8,8.2
260,장흥,2022-01-28,1.7,-.6,6.6,,3,-7.6,51.4,8.4
260,장흥,2022-01-29,1.2,-.7,5.2,,3.6,-10.3,43.9,7.8
260,장흥,2022-01-30,1.6,-1.6,6.5,,3.3,-10.5,43.8,9.3
260,장흥,2022-01-31,.8,-5.2,8,,1.7,-7.6,56.3,9.6
260,장흥,2022-02-01,2,-3,5.3,.2,2.4,-4.7,62.4,6.5
260,장흥,2022-02-02,1.7,-.8,6.2,,2.9,-7,52.8,6.9
260,장흥,2022-02-03,.4,-5.6,6.9,,2.2,-10,48.5,9
260,장흥,2022-02-04,.1,-7.2,5.3,0,3.4,-8.7,52.8,8.4
260,장흥,2022-02-05,-1.4,-2.8,1.4,0,3.9,-6.6,68.1,4.2
260,장흥,2022-02-06,-.1,-7.1,4.6,0,2,-5.7,66.6,6.7
260,장흥,2022-02-07,.4,-3,3.4,,1.8,-10.2,46.3,.8
260,장흥,2022-02-08,2.5,-5,7.8,,2.4,-8.3,45.3,9.5
260,장흥,2022-02-09,2.6,-7.1,10.4,,.8,-5.9,57.1,6.2
260,장흥,2022-02-10,3.9,-1.6,9.6,,2.1,-7.1,47,8.7
260,장흥,2022-02-11,3.3,-5.8,12.7,,1.2,-8.2,50.1,9.8
260,장흥,2022-02-12,5.2,-2.3,14.1,,1.1,-7.7,45.8,9.8
260,장흥,2022-02-13,7,1.4,13.5,,.8,-2.7,52.1,3.9
260,장흥,2022-02-14,5.1,-3.9,12.9,,1.4,-3,60.1,7.4
260,장흥,2022-02-15,.5,-3,4.1,,4.1,-7.5,55.6,7
260,장흥,2022-02-16,-2.1,-3.8,1.5,0,3.7,-7.5,67.3,6.2
260,장흥,2022-02-17,-3.1,-7.2,1.6,,2.8,-11.6,53.8,9.4
260,장흥,2022-02-18,1.1,-9.2,8.9,,1,-6.8,57.9,9.7
260,장흥,2022-02-19,2.6,-.7,7,0,2.7,-5.2,57.1,1.6
260,장흥,2022-02-20,-1.7,-4.7,1.8,0,3.8,-9.3,57.4,8.1
260,장흥,2022-02-21,.4,-8.9,7.4,0,1.6,-7.4,60.3,9.8
260,장흥,2022-02-22,.4,-4.1,4.5,,2.5,-9.8,48.5,9.7
260,장흥,2022-02-23,-1.4,-3.6,3.3,,3.6,-12.4,44.3,8.3
260,장흥,2022-02-24,-.1,-7.7,6.2,0,2.5,-8.3,55.5,10
260,장흥,2022-02-25,1.5,-8.5,11.4,,1.2,-5.5,65.8,10.4
260,장흥,2022-02-26,4.6,-6.3,13.3,,1.8,-2.2,68,9.6
260,장흥,2022-02-27,5.2,-2.8,12.8,,2.6,-9,40.8,10.6
260,장흥,2022-02-28,5,-6.6,14.7,,1.3,-4.6,57.6,5.8
260,장흥,2022-03-01,7.4,2.3,14.4,4.8,1.8,4.1,80.3,4.7
260,장흥,2022-03-02,3.3,-2.6,9.9,,2.8,-4.5,58.8,10.6
260,장흥,2022-03-03,4.6,-5.3,14.5,,.8,-1,72.3,10.2
260,장흥,2022-03-04,8.6,.1,16.2,,1.7,3.3,73.6,6.6
260,장흥,2022-03-05,5.3,1.2,10.4,,4.9,-5.4,49.5,10
260,장흥,2022-03-06,3.4,-2.7,9.9,,3,-9.5,41.6,10.4
260,장흥,2022-03-07,4.5,-1.3,13.3,,1.4,-8.8,41.8,7.8
260,장흥,2022-03-08,5,-6,15.6,,1,-5.1,55,10.6
260,장흥,2022-03-09,6.7,-3.8,18.9,,1.2,-1.6,63.3,10.6
260,장흥,2022-03-10,7.6,-2.6,16.9,,1.4,2.1,71.4,6.9
260,장흥,2022-03-11,12.3,4.9,17.7,,1,8.2,77,.9
260,장흥,2022-03-12,16.8,11.7,22.7,,1.9,10.4,69,8.4
260,장흥,2022-03-13,15,13.3,17.5,27.4,1.1,13.5,91.1,0
260,장흥,2022-03-14,11.5,6.9,14,.7,1.7,10.6,94.1,0
260,장흥,2022-03-15,9.4,1.8,17.9,,2,2.6,65.9,9.6
260,장흥,2022-03-16,11.3,1,22.4,,.8,3,63.9,10.4
260,장흥,2022-03-17,11.3,8.8,15,9.9,2.3,5.7,69.6,0
260,장흥,2022-03-18,9.1,6.8,11.4,12.4,1.8,6.6,85,0
260,장흥,2022-03-19,5.3,2.6,7.1,10.8,2.1,2.5,83.3,1.6
260,장흥,2022-03-20,5,-.6,9.7,,1.4,.8,76.4,2.4
260,장흥,2022-03-21,7.3,1.1,13.5,,1.2,-.7,59,5.4
260,장흥,2022-03-22,8,2.5,14.2,,1.8,-1.2,56.5,8
260,장흥,2022-03-23,6.5,.4,13.2,0,1,.1,67.1,5.4
260,장흥,2022-03-24,7,-2,16.6,,1.2,.9,69.4,10.8
260,장흥,2022-03-25,12.8,2.6,16.7,44.3,4,10.1,84.5,0
